id,panel_id,track_id,role,datecreated,datemodified
2839,2585,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2840,2586,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2841,2587,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2842,2588,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2843,2589,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2844,2590,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2845,2591,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2846,2592,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2847,2593,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2848,2594,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2849,2595,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2850,2596,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2851,2597,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2852,2598,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2853,2599,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2854,2600,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2855,2602,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2856,2604,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2857,2605,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2858,2606,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2859,2607,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2860,2608,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2861,2609,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2862,2610,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2863,2612,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2864,2613,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2865,2614,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2866,2615,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2867,2616,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2868,2617,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2869,2618,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2870,2619,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2871,2620,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2872,2621,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2873,2622,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2874,2623,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2875,2624,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2876,2626,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2877,2627,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2878,2628,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2879,2629,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2880,2630,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2881,2631,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2882,2632,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2883,2633,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2884,2634,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2885,2635,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2886,2636,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2887,2637,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2888,2638,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2889,2639,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2890,2640,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2891,2641,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2892,2642,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2893,2643,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2894,2644,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2895,2645,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2896,2646,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2897,2647,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2898,2648,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2899,2649,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2900,2650,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2901,2651,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2902,2652,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2903,2653,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2904,2654,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2905,2655,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2906,2656,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2907,2657,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2908,2658,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2909,2659,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2910,2660,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2911,2661,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2912,2662,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2913,2663,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2914,2664,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2915,2666,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2916,2667,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2917,2668,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2918,2669,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2919,2670,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2920,2671,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2921,2672,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2922,2673,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2923,2674,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2924,2675,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2925,2676,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2926,2677,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2927,2678,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2928,2679,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2929,2680,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2930,2681,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2931,2682,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2932,2683,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2933,2684,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2934,2685,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2935,2686,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2936,2687,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2937,2688,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2938,2689,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2939,2690,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2940,2691,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2941,2692,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2942,2694,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2943,2695,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2944,2696,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2945,2697,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2946,2699,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2947,2700,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2948,2701,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2949,2702,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2950,2703,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2951,2704,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2952,2705,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2953,2706,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2954,2707,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2955,2708,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2956,2709,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2957,2710,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2958,2711,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2959,2712,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2960,2713,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2961,2715,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2962,2716,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2963,2717,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2964,2718,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2965,2719,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2966,2720,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2967,2721,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2968,2722,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2969,2723,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2970,2724,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2971,2725,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2972,2726,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2973,2727,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2974,2728,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2975,2729,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2976,2731,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2977,2732,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2978,2733,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2979,2734,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2980,2736,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2981,2737,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2982,2738,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2983,2739,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2984,2740,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2985,2741,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2986,2742,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2987,2743,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2988,2744,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2989,2745,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2990,2746,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2991,2747,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2992,2748,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2993,2749,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2994,2750,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2995,2750,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2996,2751,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2997,2752,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2998,2753,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
2999,2754,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3000,2755,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3001,2756,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3002,2757,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3003,2758,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3004,2759,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3005,2760,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3006,2761,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3007,2762,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3008,2763,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3009,2764,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3010,2765,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3011,2766,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3012,2767,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3013,2769,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3014,2770,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3015,2771,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3016,2772,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3017,2773,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3018,2775,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3019,2777,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3020,2778,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3021,2780,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3022,2781,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3023,2782,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3024,2783,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3025,2784,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3026,2785,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3027,2786,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3028,2787,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3029,2788,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3030,2789,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3031,2790,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3032,2791,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3033,2792,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3034,2793,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3035,2794,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3036,2795,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3037,2796,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3038,2797,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3039,2798,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3040,2799,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3041,2800,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3042,2801,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3043,2802,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3044,2803,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3045,2804,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3046,2805,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3047,2806,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3048,2807,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3049,2808,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3050,2809,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3051,2810,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3052,2811,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3053,2812,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3054,2813,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3055,2814,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3056,2815,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3057,2816,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3058,2817,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3059,2818,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3060,2819,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3061,2820,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3062,2821,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3063,2822,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3064,2823,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3065,2824,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3066,2825,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3067,2826,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3068,2827,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3069,2828,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3070,2829,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3071,2830,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3072,2831,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3073,2832,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3074,2834,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3075,2835,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3076,2836,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3077,2837,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3078,2838,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3079,2839,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3080,2840,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3081,2841,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3082,2842,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3083,2843,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3084,2844,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3085,2845,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3086,2846,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3087,2847,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3088,2848,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3089,2849,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3090,2850,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3091,2851,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3092,2852,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3093,2853,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3094,2854,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3095,2855,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3096,2856,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3097,2856,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3098,2857,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3099,2858,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3100,2859,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3101,2860,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3102,2861,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3103,2862,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3104,2863,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3105,2864,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3106,2865,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3107,2866,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3108,2868,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3109,2869,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3110,2870,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3111,2871,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3112,2872,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3113,2873,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3114,2874,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3115,2875,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3116,2876,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3117,2877,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3118,2878,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3119,2879,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3120,2880,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3121,2881,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3122,2882,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3123,2883,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3124,2884,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3125,2885,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3126,2886,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3127,2887,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3128,2888,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3129,2889,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3130,2890,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3131,2892,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3132,2893,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3133,2894,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3134,2895,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3135,2896,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3136,2898,NULL,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3138,2571,48,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3140,2700,48,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3141,2721,48,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3142,2742,48,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3143,2610,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3145,2547,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3146,2590,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3147,2627,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3150,2722,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3151,2743,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3152,2675,54,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3153,2803,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3154,2818,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3155,2837,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3156,2569,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3157,2739,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3159,2585,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3160,2798,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3162,2821,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
3163,2875,47,NULL,2011-01-01 00:00:00.000,2011-01-01 00:00:00.000
